13525572187527988296,8806934814588724460,2824439308051979934,5486622154597783348,2859487877386715501,4214275946210381265,6672595980190738214,7593454019946175226,17807958102586538101,15592190643778385703,1490616987099712000,4041119988054388022,8591335915911075346,5875521795052357422,7077409913347165538,7238686268140552615,11671487796526716844,8052351069367450158,14695917364627650258,16822356771995159661,14584548327700250505,10308309260806783715,15670406272430105159,14765431112973784646,11404888906521940144,1372855104912881882,18013514044306770020,2181834456290239013,10778039434203570859,5933377338062736115,2663942335305158652,115839
8639493196049062676,17583293116167703031,976132274726010244,11933573545510020323,12620944365907206589,14466641292952279047,2662242375845995331,17930321218041380272,15443430028446588222,13116510552152406655,7271602764636456816,8016268956890706445,7526451669867048669,8058774579006992009,11869283151940564108,10467487735565496876,6968793680789730586,9074802596802216559,5701916280365957264,8516822951529262513,14958780683546105679,18188310929730834703,15649364555045719869,8715696470429270338,4758415122945805382,9636243650257123327,6912053036795735109,12498516899121484259,11019535118709128912,15797566173167646672,17820470689578543230,70544
1641577246131773837,16681099631366119177,16701557983701111441,11372888265700289413,10919609613952559698,11834625418423203835,9969742389332767882,7418380617733515193,10536604559418583112,15463930988029890583,6348551271092583868,8509389496495250070,7563319185599879590,6647667604034992824,17013644015124963837,8657829058898117744,4909138812587372575,13187755790451011949,4089199577665867785,10695437707611959555,3662584063102149588,8943958993965504973,9804407673468149877,13987626540232357518,266757157542703649,6435574809337127172,13341251304323338316,13128260681959585324,5203366431444943253,12398555800193279344,4352795857307190181,75381
10786692333567741159,12868114886483839770,1006931814673987260,8705035016065523680,8129676670206773597,5057527159632957166,14621350530460904283,10799883937496773152,729102370943663398,7917762799929772450,268610464265804936,12860489808078202496,13858605836102299761,6844884342099901772,3351419124025973017,14580504415300930867,18224044477399228203,8309547992900756521,7402086063850470620,6707793840443733845,16041754856320992706,17828128407943983646,12091852039875278789,1972270499138459024,18074175870806115624,10012449791346974079,3760676414661609074,941130138398033977,5936934903687571931,10956344950712595837,14525271490358678737,89188
6925877886085038273,11277845846676232669,8362672872323824651,1915806877255611377,5918147911774538798,1605488192847732129,8829766353879138759,7545756473440468570,2674374850179165949,14161429778749834630,3432320853500773289,9690386802499486463,15895143959217910084,1650948549938132284,4298793315054066167,9887082362736879841,16817972982484581755,16812974082952354568,4154194571884394277,1678092533466207765,6390729975914469847,587506156712777591,2604381270566780312,5762056079277220110,12730005786782816237,4372074657871138539,2967720845403455303,16293934686650603542,14414022495265061447,3556256057086738288,13998569282513504239,111901
4023298169410377973,3937446363344755370,15241296347302157885,13192641309830099877,4107531003448900690,15417522737090246183,3981708152206234659,15975960576234555490,6867749499821952642,7869427723865365415,9610572578714756466,14267201682870654081,16403457713774868726,1399439113106191647,5151230105079757006,16034908669715761329,18287567909289497024,39797705449875752,12573625948220278419,3935501776160067136,12685043593515230843,8525366020995898148,4251257902344954595,15728859869329118744,9393128725864839820,6746290515007108679,12519406911855835694,10351029792053977995,2665715856017819406,2621544002003844606,16450945460717579198,113999
1055297294412115780,2846665588175819386,12242449438119017901,11547307558871778903,11607673661239940998,13499631300467313387,3616975540111125333,7945608961411448299,17937579281395198354,41393630025836711,7688235818252189824,3190899530894111010,2216197053924513056,6250699679138391018,14239180172391414519,13491156798994656658,13011838412628346782,787098830193057629,16086867130387939323,1224781455067075867,11393920520555772079,9881341044290917785,1109924818107551626,17408858930981277519,8858808224547296884,1515168678041996053,7504184544362484654,13122948737787028908,12937800914108330676,12890580639220179895,12981355258568837579,71131
9456166289149433923,12673825309246401543,487934445824808751,11942939565325562480,14022128417865901386,16825741736214091849,17350523668332076948,1660230461132675318,15606721566823925102,539724704253080614,4346336025414208972,17205247711478574765,1995901439099952644,10688361810809006775,1706475061707299475,16618983964798766310,12649606313877084845,7139737694538000883,3741716124077065987,966452143993298406,13418150950998947176,11529816933375182139,1079560802269107155,6736934304708122680,13953230675887647594,12623142549822414256,16120450992136159512,1734701888247534030,11233049811607618436,9334471959872472489,14971257435195352164,71592
5587367497064441265,4652801887542261743,3702394802004144081,9283240806598702983,7261590413950029644,4553121513536501273,463560142856442688,10463549020124358958,3144380726400539934,17551294219229448959,6245851638697629351,299108155587068464,11463581162732078337,1339970561631193546,3916930517460125209,17794897212996323936,15174699959601170563,3067825965727920924,930889942809213271,8170754581948449723,16097395850342816752,2136136927566618021,7260834067255080188,11263406719945564408,13698607112172542455,5601073937539626469,7599699172367610912,4065823093632081855,7010243562496581383,15800343783594444532,881362100557673373,79793
1258640846179960884,16507677037253263220,6066826827298690883,15479994835466649378,9687071702651352351,13276958346458799128,7944294410639981579,7136981740192683200,1685279540156042821,6339660507101587318,15356214894244829308,2872481162562675457,12137775351551186715,4401088083124994492,4752267565616120794,17393364264935176838,14744809306018256996,16920202108439983982,3158877563683948345,820437640656471148,9883397351797969806,17744697611849947194,10655390041646950877,9853454655974170749,2191858792544816301,13762110788062148522,11803734314047727890,15480138099066673158,7040856221489462432,11369773036436028128,8392031846921192149,118659
9568325187845044621,2271696895713295712,17195912050430543767,7045545846674148117,8898509460969232663,6820011943298815290,15177774775024686881,14281271388064840723,1308642720391071126,93369635954750196,10018576152350011685,7361819409987411057,10587439524866370462,17117057493530056580,2662608888697560035,13409033233448012506,12641577416839752555,117355296381156984,13596629812664352556,4595174012309267235,3816047214194859519,10930060834094135740,5021017111936963508,7419315412312760197,4034666820951360730,3632711673952818088,13880291950636282832,18331658608880378632,6788512930449412069,2007804993313158170,11636808203040756054,107551
18322412186178312333,11733072234381004497,10956415496241508634,7912274502026641669,16071590462920326337,7564198099738646993,17715576423129260768,6522787191024351594,3026044202882939509,12734431241618437562,949796689026276938,11996162630174141384,1980104853636186588,5373650173108176060,11007720942033231731,591982476812123034,18191502705600550220,17147216977851126721,13936412256537644641,4822776434003213050,1283430408296310870,4069782042611942337,2765469859822822866,697930447946888862,17260464806513973591,5773736809277524174,6155929146208046721,14047092496776109802,2558159329546176312,11213797494238628618,1893884798651205839,72501
990487425489105488,16144573858430598516,3701186266581574708,10367076522521083608,10798967388521461054,18317014637842079160,13684036459234524462,11376585564362079823,7241792796100486806,4168841601723223193,9868407544800877296,1045314311046701462,9253590663302214359,15000437799641288287,137533516528775061,2346983357941570134,9192386854420627459,6078779211833519602,4678657691109016877,10996403793434273150,13353886167284485093,6751116862501904679,76764704371653533,1747448827301246330,7055690455756116287,3456759418311965512,5809510987968389718,16514888799805394086,7668115639648423835,16593365276784740692,13740059557774262874,78975
10362511719065911393,6266873202383367525,7442391600412061841,3699169020627095286,6952201554468221348,10465520575844510533,18097792567328498143,5801920808792395256,8278762166055692947,5447500192587616530,11607897510475044607,12949749829466517806,797455460347948154,4250048207722174188,514479962961260172,13515772399684821611,2087165075528876827,3992559991161864592,16344524698780402773,110969736241057665,12131933363909172645,13676605703523104460,17305431175332838590,11722367637997682895,2433450301247464603,9919565407441948722,15257467224135011236,9357427183486526490,17342300367728826780,15396992357607925138,16641151192653891442,82174
18032519741271190789,6088962132909185896,17361837491645089323,12252693888499008428,5825851538469319318,10539697824382252502,1724612458581308966,8928475167094393285,2509038576646822516,15317195666203900413,1441588939260703489,5935905665683363091,778039262010371266,10807970569859354834,11919156318538253196,843265831446394223,11548128743279153939,3960480904301620917,6584537843934506973,2955266700696581759,13749523585594585008,10366391675098852463,6126653253419649963,14602728390880860371,7768587186488396264,10257781892068315088,15756863010411898218,10465593845066325838,3830637173161214664,12714890321757930491,1148278218083233779,92776
